video_id,gloss,path_to_npy_file
hearing_26971_orig_vjepa.npz,hearing,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hearing_26971_orig_vjepa.npz
africa_01386_bright_vjepa.npz,africa,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/africa_01386_bright_vjepa.npz
ok_39585_orig_vjepa.npz,ok,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ok_39585_orig_vjepa.npz
cloud_11365_rotated_vjepa.npz,cloud,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cloud_11365_rotated_vjepa.npz
contact_12871_bright_vjepa.npz,contact,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/contact_12871_bright_vjepa.npz
bed_05637_orig_vjepa.npz,bed,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bed_05637_orig_vjepa.npz
tell_57276_bright_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57276_bright_vjepa.npz
jealous_30983_bright_vjepa.npz,jealous,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/jealous_30983_bright_vjepa.npz
secret_50066_orig_vjepa.npz,secret,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/secret_50066_orig_vjepa.npz
headache_26846_rotated_vjepa.npz,headache,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/headache_26846_rotated_vjepa.npz
pink_42830_orig_vjepa.npz,pink,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pink_42830_orig_vjepa.npz
theory_57788_orig_vjepa.npz,theory,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/theory_57788_orig_vjepa.npz
onion_39853_orig_vjepa.npz,onion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/onion_39853_orig_vjepa.npz
football_22803_bright_vjepa.npz,football,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/football_22803_bright_vjepa.npz
blanket_06551_rotated_vjepa.npz,blanket,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/blanket_06551_rotated_vjepa.npz
great_25637_bright_vjepa.npz,great,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/great_25637_bright_vjepa.npz
brother_07933_rotated_vjepa.npz,brother,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/brother_07933_rotated_vjepa.npz
present_44334_bright_vjepa.npz,present,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/present_44334_bright_vjepa.npz
thanksgiving_57640_bright_vjepa.npz,thanksgiving,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thanksgiving_57640_bright_vjepa.npz
onion_39848_bright_vjepa.npz,onion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/onion_39848_bright_vjepa.npz
language_32157_bright_vjepa.npz,language,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/language_32157_bright_vjepa.npz
laugh_32398_bright_vjepa.npz,laugh,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/laugh_32398_bright_vjepa.npz
change_09966_orig_vjepa.npz,change,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/change_09966_orig_vjepa.npz
glasses_24724_bright_vjepa.npz,glasses,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/glasses_24724_bright_vjepa.npz
cop_13253_bright_vjepa.npz,cop,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cop_13253_bright_vjepa.npz
thin_57947_orig_vjepa.npz,thin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thin_57947_orig_vjepa.npz
tired_58589_rotated_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58589_rotated_vjepa.npz
south_53486_orig_vjepa.npz,south,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/south_53486_orig_vjepa.npz
cry_14176_bright_vjepa.npz,cry,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cry_14176_bright_vjepa.npz
sign_51617_rotated_vjepa.npz,sign,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/sign_51617_rotated_vjepa.npz
take_56692_rotated_vjepa.npz,take,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/take_56692_rotated_vjepa.npz
cop_13249_orig_vjepa.npz,cop,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cop_13249_orig_vjepa.npz
hope_27925_orig_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27925_orig_vjepa.npz
match_35126_rotated_vjepa.npz,match,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/match_35126_rotated_vjepa.npz
lose_34012_orig_vjepa.npz,lose,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/lose_34012_orig_vjepa.npz
shock_51114_rotated_vjepa.npz,shock,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/shock_51114_rotated_vjepa.npz
past_41454_rotated_vjepa.npz,past,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/past_41454_rotated_vjepa.npz
match_35116_orig_vjepa.npz,match,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/match_35116_orig_vjepa.npz
save_49378_rotated_vjepa.npz,save,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/save_49378_rotated_vjepa.npz
toast_58654_orig_vjepa.npz,toast,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/toast_58654_orig_vjepa.npz
already_02160_orig_vjepa.npz,already,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/already_02160_orig_vjepa.npz
last_32261_orig_vjepa.npz,last,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/last_32261_orig_vjepa.npz
star_54440_bright_vjepa.npz,star,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/star_54440_bright_vjepa.npz
tell_57285_bright_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57285_bright_vjepa.npz
cousin_13648_rotated_vjepa.npz,cousin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cousin_13648_rotated_vjepa.npz
computer_12320_bright_vjepa.npz,computer,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/computer_12320_bright_vjepa.npz
last_32260_bright_vjepa.npz,last,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/last_32260_bright_vjepa.npz
disappear_16438_orig_vjepa.npz,disappear,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/disappear_16438_orig_vjepa.npz
school_49599_rotated_vjepa.npz,school,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/school_49599_rotated_vjepa.npz
balloon_04870_bright_vjepa.npz,balloon,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/balloon_04870_bright_vjepa.npz
save_49372_rotated_vjepa.npz,save,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/save_49372_rotated_vjepa.npz
later_32321_bright_vjepa.npz,later,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/later_32321_bright_vjepa.npz
shirt_51059_rotated_vjepa.npz,shirt,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/shirt_51059_rotated_vjepa.npz
champion_09922_bright_vjepa.npz,champion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/champion_09922_bright_vjepa.npz
bowling_07393_orig_vjepa.npz,bowling,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bowling_07393_orig_vjepa.npz
dirty_16405_orig_vjepa.npz,dirty,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dirty_16405_orig_vjepa.npz
paint_40836_orig_vjepa.npz,paint,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/paint_40836_orig_vjepa.npz
thin_57933_rotated_vjepa.npz,thin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thin_57933_rotated_vjepa.npz
spin_53873_orig_vjepa.npz,spin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/spin_53873_orig_vjepa.npz
cook_13156_orig_vjepa.npz,cook,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cook_13156_orig_vjepa.npz
show_51360_bright_vjepa.npz,show,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/show_51360_bright_vjepa.npz
bar_05102_rotated_vjepa.npz,bar,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bar_05102_rotated_vjepa.npz
secret_50059_orig_vjepa.npz,secret,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/secret_50059_orig_vjepa.npz
can_08935_rotated_vjepa.npz,can,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/can_08935_rotated_vjepa.npz
take_56698_orig_vjepa.npz,take,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/take_56698_orig_vjepa.npz
corn_13323_orig_vjepa.npz,corn,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/corn_13323_orig_vjepa.npz
fat_21241_orig_vjepa.npz,fat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fat_21241_orig_vjepa.npz
perspective_42256_rotated_vjepa.npz,perspective,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/perspective_42256_rotated_vjepa.npz
choose_10636_orig_vjepa.npz,choose,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/choose_10636_orig_vjepa.npz
office_39460_bright_vjepa.npz,office,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/office_39460_bright_vjepa.npz
laugh_32388_rotated_vjepa.npz,laugh,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/laugh_32388_rotated_vjepa.npz
day_14796_bright_vjepa.npz,day,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/day_14796_bright_vjepa.npz
girl_24611_rotated_vjepa.npz,girl,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/girl_24611_rotated_vjepa.npz
explain_20436_bright_vjepa.npz,explain,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/explain_20436_bright_vjepa.npz
brother_07936_rotated_vjepa.npz,brother,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/brother_07936_rotated_vjepa.npz
delay_15327_rotated_vjepa.npz,delay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delay_15327_rotated_vjepa.npz
arrive_03438_orig_vjepa.npz,arrive,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/arrive_03438_orig_vjepa.npz
north_38687_orig_vjepa.npz,north,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/north_38687_orig_vjepa.npz
idea_28652_orig_vjepa.npz,idea,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/idea_28652_orig_vjepa.npz
spin_53881_orig_vjepa.npz,spin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/spin_53881_orig_vjepa.npz
man_34746_orig_vjepa.npz,man,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/man_34746_orig_vjepa.npz
onion_39853_bright_vjepa.npz,onion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/onion_39853_bright_vjepa.npz
ride_48055_orig_vjepa.npz,ride,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ride_48055_orig_vjepa.npz
environment_19414_rotated_vjepa.npz,environment,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/environment_19414_rotated_vjepa.npz
dress_17665_bright_vjepa.npz,dress,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dress_17665_bright_vjepa.npz
temperature_57304_rotated_vjepa.npz,temperature,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/temperature_57304_rotated_vjepa.npz
hope_27926_rotated_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27926_rotated_vjepa.npz
change_09966_bright_vjepa.npz,change,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/change_09966_bright_vjepa.npz
europe_19688_orig_vjepa.npz,europe,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/europe_19688_orig_vjepa.npz
teach_57058_orig_vjepa.npz,teach,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/teach_57058_orig_vjepa.npz
thursday_58362_rotated_vjepa.npz,thursday,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thursday_58362_rotated_vjepa.npz
bowling_07389_bright_vjepa.npz,bowling,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bowling_07389_bright_vjepa.npz
cloud_11364_rotated_vjepa.npz,cloud,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cloud_11364_rotated_vjepa.npz
environment_19412_bright_vjepa.npz,environment,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/environment_19412_bright_vjepa.npz
pants_40986_bright_vjepa.npz,pants,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pants_40986_bright_vjepa.npz
argue_03277_rotated_vjepa.npz,argue,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/argue_03277_rotated_vjepa.npz
fat_21252_orig_vjepa.npz,fat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fat_21252_orig_vjepa.npz
jacket_30833_orig_vjepa.npz,jacket,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/jacket_30833_orig_vjepa.npz
give_24636_bright_vjepa.npz,give,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/give_24636_bright_vjepa.npz
drop_17823_orig_vjepa.npz,drop,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/drop_17823_orig_vjepa.npz
check_10190_bright_vjepa.npz,check,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/check_10190_bright_vjepa.npz
move_37098_orig_vjepa.npz,move,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/move_37098_orig_vjepa.npz
hope_27920_orig_vjepa.npz,hope,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hope_27920_orig_vjepa.npz
save_49383_rotated_vjepa.npz,save,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/save_49383_rotated_vjepa.npz
learn_32606_rotated_vjepa.npz,learn,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/learn_32606_rotated_vjepa.npz
argue_03278_orig_vjepa.npz,argue,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/argue_03278_orig_vjepa.npz
dollar_17126_rotated_vjepa.npz,dollar,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dollar_17126_rotated_vjepa.npz
good_25073_orig_vjepa.npz,good,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/good_25073_orig_vjepa.npz
copy_13268_rotated_vjepa.npz,copy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/copy_13268_rotated_vjepa.npz
exchange_20147_orig_vjepa.npz,exchange,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/exchange_20147_orig_vjepa.npz
fat_21233_rotated_vjepa.npz,fat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fat_21233_rotated_vjepa.npz
africa_01385_rotated_vjepa.npz,africa,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/africa_01385_rotated_vjepa.npz
delicious_15369_orig_vjepa.npz,delicious,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/delicious_15369_orig_vjepa.npz
decorate_15095_bright_vjepa.npz,decorate,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/decorate_15095_bright_vjepa.npz
meet_35511_rotated_vjepa.npz,meet,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/meet_35511_rotated_vjepa.npz
theory_57783_rotated_vjepa.npz,theory,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/theory_57783_rotated_vjepa.npz
cow_13702_rotated_vjepa.npz,cow,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cow_13702_rotated_vjepa.npz
different_16191_rotated_vjepa.npz,different,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/different_16191_rotated_vjepa.npz
sunset_55857_rotated_vjepa.npz,sunset,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/sunset_55857_rotated_vjepa.npz
talk_56819_rotated_vjepa.npz,talk,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/talk_56819_rotated_vjepa.npz
computer_12313_bright_vjepa.npz,computer,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/computer_12313_bright_vjepa.npz
sunday_55769_orig_vjepa.npz,sunday,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/sunday_55769_orig_vjepa.npz
close_11268_rotated_vjepa.npz,close,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/close_11268_rotated_vjepa.npz
bitter_06430_bright_vjepa.npz,bitter,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bitter_06430_bright_vjepa.npz
copy_13269_rotated_vjepa.npz,copy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/copy_13269_rotated_vjepa.npz
fault_21286_bright_vjepa.npz,fault,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fault_21286_bright_vjepa.npz
tease_57132_bright_vjepa.npz,tease,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tease_57132_bright_vjepa.npz
cheat_10158_orig_vjepa.npz,cheat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cheat_10158_orig_vjepa.npz
catch_09468_bright_vjepa.npz,catch,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/catch_09468_bright_vjepa.npz
beer_05707_rotated_vjepa.npz,beer,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/beer_05707_rotated_vjepa.npz
spray_54080_rotated_vjepa.npz,spray,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/spray_54080_rotated_vjepa.npz
follow_22717_orig_vjepa.npz,follow,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/follow_22717_orig_vjepa.npz
point_43452_orig_vjepa.npz,point,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/point_43452_orig_vjepa.npz
train_59320_rotated_vjepa.npz,train,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/train_59320_rotated_vjepa.npz
pull_45263_rotated_vjepa.npz,pull,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pull_45263_rotated_vjepa.npz
surgery_56086_orig_vjepa.npz,surgery,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/surgery_56086_orig_vjepa.npz
chat_10105_rotated_vjepa.npz,chat,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/chat_10105_rotated_vjepa.npz
crash_13803_orig_vjepa.npz,crash,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/crash_13803_orig_vjepa.npz
dirty_16404_rotated_vjepa.npz,dirty,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dirty_16404_rotated_vjepa.npz
balloon_04867_rotated_vjepa.npz,balloon,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/balloon_04867_rotated_vjepa.npz
tired_58591_orig_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58591_orig_vjepa.npz
tired_58594_bright_vjepa.npz,tired,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tired_58594_bright_vjepa.npz
rabbit_45840_orig_vjepa.npz,rabbit,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/rabbit_45840_orig_vjepa.npz
dry_17930_bright_vjepa.npz,dry,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dry_17930_bright_vjepa.npz
awful_04430_orig_vjepa.npz,awful,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/awful_04430_orig_vjepa.npz
north_38684_rotated_vjepa.npz,north,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/north_38684_rotated_vjepa.npz
spin_53879_bright_vjepa.npz,spin,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/spin_53879_bright_vjepa.npz
dog_17083_orig_vjepa.npz,dog,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/dog_17083_orig_vjepa.npz
large_32204_orig_vjepa.npz,large,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/large_32204_orig_vjepa.npz
doctor_17014_rotated_vjepa.npz,doctor,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/doctor_17014_rotated_vjepa.npz
tell_57284_orig_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57284_orig_vjepa.npz
many_34830_bright_vjepa.npz,many,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/many_34830_bright_vjepa.npz
black_06486_bright_vjepa.npz,black,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/black_06486_bright_vjepa.npz
accept_00593_rotated_vjepa.npz,accept,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/accept_00593_rotated_vjepa.npz
check_10197_bright_vjepa.npz,check,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/check_10197_bright_vjepa.npz
cut_14479_orig_vjepa.npz,cut,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/cut_14479_orig_vjepa.npz
australia_04193_bright_vjepa.npz,australia,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/australia_04193_bright_vjepa.npz
soon_53293_bright_vjepa.npz,soon,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/soon_53293_bright_vjepa.npz
color_11767_orig_vjepa.npz,color,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/color_11767_orig_vjepa.npz
outside_40474_rotated_vjepa.npz,outside,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/outside_40474_rotated_vjepa.npz
animal_02587_bright_vjepa.npz,animal,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/animal_02587_bright_vjepa.npz
tall_56838_rotated_vjepa.npz,tall,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tall_56838_rotated_vjepa.npz
stay_54561_rotated_vjepa.npz,stay,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/stay_54561_rotated_vjepa.npz
mean_35305_bright_vjepa.npz,mean,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/mean_35305_bright_vjepa.npz
star_54447_bright_vjepa.npz,star,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/star_54447_bright_vjepa.npz
environment_19411_bright_vjepa.npz,environment,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/environment_19411_bright_vjepa.npz
rabbit_45836_orig_vjepa.npz,rabbit,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/rabbit_45836_orig_vjepa.npz
right_48105_rotated_vjepa.npz,right,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/right_48105_rotated_vjepa.npz
small_52554_orig_vjepa.npz,small,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/small_52554_orig_vjepa.npz
fault_21286_orig_vjepa.npz,fault,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/fault_21286_orig_vjepa.npz
correct_13359_orig_vjepa.npz,correct,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/correct_13359_orig_vjepa.npz
different_16194_bright_vjepa.npz,different,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/different_16194_bright_vjepa.npz
bird_06330_rotated_vjepa.npz,bird,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bird_06330_rotated_vjepa.npz
ready_46293_bright_vjepa.npz,ready,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/ready_46293_bright_vjepa.npz
contact_12874_orig_vjepa.npz,contact,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/contact_12874_orig_vjepa.npz
europe_19686_bright_vjepa.npz,europe,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/europe_19686_bright_vjepa.npz
thanksgiving_57629_orig_vjepa.npz,thanksgiving,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/thanksgiving_57629_orig_vjepa.npz
help_27215_rotated_vjepa.npz,help,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/help_27215_rotated_vjepa.npz
crash_13813_orig_vjepa.npz,crash,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/crash_13813_orig_vjepa.npz
awkward_04438_bright_vjepa.npz,awkward,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/awkward_04438_bright_vjepa.npz
town_59151_rotated_vjepa.npz,town,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/town_59151_rotated_vjepa.npz
correct_13356_rotated_vjepa.npz,correct,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/correct_13356_rotated_vjepa.npz
hot_28107_orig_vjepa.npz,hot,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/hot_28107_orig_vjepa.npz
tell_57283_bright_vjepa.npz,tell,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tell_57283_bright_vjepa.npz
before_05742_rotated_vjepa.npz,before,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/before_05742_rotated_vjepa.npz
interest_30152_orig_vjepa.npz,interest,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/interest_30152_orig_vjepa.npz
medicine_35453_bright_vjepa.npz,medicine,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/medicine_35453_bright_vjepa.npz
mother_36931_orig_vjepa.npz,mother,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/mother_36931_orig_vjepa.npz
pink_42829_orig_vjepa.npz,pink,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pink_42829_orig_vjepa.npz
bitter_06435_bright_vjepa.npz,bitter,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bitter_06435_bright_vjepa.npz
grammar_25371_bright_vjepa.npz,grammar,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/grammar_25371_bright_vjepa.npz
happy_26524_rotated_vjepa.npz,happy,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/happy_26524_rotated_vjepa.npz
again_01461_orig_vjepa.npz,again,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/again_01461_orig_vjepa.npz
east_18294_orig_vjepa.npz,east,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/east_18294_orig_vjepa.npz
blanket_06555_rotated_vjepa.npz,blanket,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/blanket_06555_rotated_vjepa.npz
corn_13328_rotated_vjepa.npz,corn,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/corn_13328_rotated_vjepa.npz
list_33486_bright_vjepa.npz,list,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/list_33486_bright_vjepa.npz
champion_09917_orig_vjepa.npz,champion,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/champion_09917_orig_vjepa.npz
bread_07595_bright_vjepa.npz,bread,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/bread_07595_bright_vjepa.npz
south_53488_orig_vjepa.npz,south,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/south_53488_orig_vjepa.npz
tall_56838_orig_vjepa.npz,tall,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/tall_56838_orig_vjepa.npz
scissors_49658_rotated_vjepa.npz,scissors,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/scissors_49658_rotated_vjepa.npz
pepper_41940_orig_vjepa.npz,pepper,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/pepper_41940_orig_vjepa.npz
help_27217_bright_vjepa.npz,help,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/help_27217_bright_vjepa.npz
awkward_04439_orig_vjepa.npz,awkward,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/awkward_04439_orig_vjepa.npz
go_24947_bright_vjepa.npz,go,/home/dell/Desktop/ASLVideoTranslate/data/selected_videos/go_24947_bright_vjepa.npz
